transaction_id,event_id,timestamp,booth_id,item,item_category,price,quantity,payment_type
TX013548,EVT0023,4/5/25 19:06,BTH002,BBQ Bites,Food,13,4,Card
TX013549,EVT0023,4/5/25 20:20,BTH011,Beer - Lager,Alcohol,10,2,Card
TX013550,EVT0023,4/5/25 20:26,BTH012,BBQ Bites,Food,13,2,Card
TX013551,EVT0023,4/5/25 20:51,BTH010,BBQ Bites,Food,13,4,Card
TX013552,EVT0023,4/5/25 21:39,BTH001,Hard Seltzer,Alcohol,8,4,Card
TX013553,EVT0023,4/5/25 18:49,BTH006,Pretzel,Snack,7,4,Cash
TX013554,EVT0023,4/5/25 19:20,BTH012,Sliders,Food,14,4,Card
TX013555,EVT0023,4/5/25 20:11,BTH007,Beer - IPA,Alcohol,12,2,Card
TX013556,EVT0023,4/5/25 20:57,BTH002,Hard Seltzer,Alcohol,8,2,Cash
TX013557,EVT0023,4/5/25 21:50,BTH006,BBQ Bites,Food,13,4,Cash
TX013558,EVT0023,4/5/25 20:30,BTH011,Soft Drink,Drink,4,2,Card
TX013559,EVT0023,4/5/25 21:07,BTH015,Beer - IPA,Alcohol,12,2,Cash
TX013560,EVT0023,4/5/25 19:56,BTH002,BBQ Bites,Food,13,4,Cash
TX013561,EVT0023,4/5/25 19:08,BTH001,Soft Drink,Drink,4,4,Cash
TX013562,EVT0023,4/5/25 20:25,BTH001,Pretzel,Snack,7,2,Cash
TX013563,EVT0023,4/5/25 19:29,BTH002,Whiskey Shot,Alcohol,9,4,Card
TX013564,EVT0023,4/5/25 18:08,BTH013,Whiskey Shot,Alcohol,9,4,Card
TX013565,EVT0023,4/5/25 19:12,BTH013,Hard Seltzer,Alcohol,8,4,Cash
TX013566,EVT0023,4/5/25 21:36,BTH009,Beer - IPA,Alcohol,12,2,Card
TX013567,EVT0023,4/5/25 19:04,BTH013,Nachos,Snack,9,4,Cash
TX013568,EVT0023,4/5/25 21:55,BTH012,Beer - Lager,Alcohol,10,2,Card
TX013569,EVT0023,4/5/25 20:27,BTH005,Popcorn,Snack,6,2,Cash
TX013570,EVT0023,4/5/25 22:06,BTH015,Beer - IPA,Alcohol,12,4,Card
TX013571,EVT0023,4/5/25 18:31,BTH010,Kombucha,Drink,6,4,Cash
TX013572,EVT0023,4/5/25 19:51,BTH005,Beer - Lager,Alcohol,10,4,Card
TX013573,EVT0023,4/5/25 19:02,BTH014,Soft Drink,Drink,4,4,Card
TX013574,EVT0023,4/5/25 20:06,BTH007,Popcorn,Snack,6,4,Cash
TX013575,EVT0023,4/5/25 19:55,BTH005,Popcorn,Snack,6,4,Cash
TX013576,EVT0023,4/5/25 21:34,BTH014,Beer - IPA,Alcohol,12,4,Cash
TX013577,EVT0023,4/5/25 18:22,BTH010,Beer - IPA,Alcohol,12,2,Cash
TX013578,EVT0023,4/5/25 20:48,BTH001,Soft Drink,Drink,4,5,Cash
TX013579,EVT0023,4/5/25 20:17,BTH012,Whiskey Shot,Alcohol,9,2,Cash
TX013580,EVT0023,4/5/25 21:57,BTH006,Popcorn,Snack,6,4,Cash
TX013581,EVT0023,4/5/25 20:10,BTH010,Nachos,Snack,9,2,Card
TX013582,EVT0023,4/5/25 19:20,BTH010,BBQ Bites,Food,13,4,Cash
TX013583,EVT0023,4/5/25 20:07,BTH011,Sliders,Food,14,2,Card
TX013584,EVT0023,4/5/25 21:30,BTH005,Energy Drink,Drink,5,2,Card
TX013585,EVT0023,4/5/25 19:17,BTH005,Sliders,Food,14,4,Card
TX013586,EVT0023,4/5/25 19:21,BTH003,Popcorn,Snack,6,4,Card
TX013587,EVT0023,4/5/25 19:28,BTH010,Popcorn,Snack,6,4,Cash
TX013588,EVT0023,4/5/25 20:25,BTH015,Energy Drink,Drink,5,2,Cash
TX013589,EVT0023,4/5/25 20:57,BTH003,Nachos,Snack,9,4,Cash
TX013590,EVT0023,4/5/25 21:01,BTH011,Hard Seltzer,Alcohol,8,4,Cash
TX013591,EVT0023,4/5/25 19:52,BTH007,Energy Drink,Drink,5,4,Cash
TX013592,EVT0023,4/5/25 19:07,BTH002,Sliders,Food,14,4,Cash
TX013593,EVT0023,4/5/25 19:19,BTH001,Hard Seltzer,Alcohol,8,4,Card
TX013594,EVT0023,4/5/25 20:09,BTH014,Nachos,Snack,9,2,Cash
TX013595,EVT0023,4/5/25 20:15,BTH003,Energy Drink,Drink,5,2,Cash
TX013596,EVT0023,4/5/25 21:46,BTH008,Beer - Lager,Alcohol,10,4,Cash
TX013597,EVT0023,4/5/25 20:45,BTH012,BBQ Bites,Food,13,4,Cash
TX013598,EVT0023,4/5/25 20:46,BTH006,Soft Drink,Drink,4,4,Card
TX013599,EVT0023,4/5/25 20:06,BTH013,Whiskey Shot,Alcohol,9,4,Cash
TX013600,EVT0023,4/5/25 20:31,BTH010,Whiskey Shot,Alcohol,9,2,Cash
TX013601,EVT0023,4/5/25 22:00,BTH002,Nachos,Snack,9,2,Card
TX013602,EVT0023,4/5/25 20:33,BTH007,Nachos,Snack,9,5,Card
TX013603,EVT0023,4/5/25 20:01,BTH009,Kombucha,Drink,6,2,Cash
TX013604,EVT0023,4/5/25 19:23,BTH001,Nachos,Snack,9,4,Card
TX013605,EVT0023,4/5/25 21:49,BTH010,Popcorn,Snack,6,2,Card
TX013606,EVT0023,4/5/25 19:30,BTH013,Popcorn,Snack,6,4,Cash
TX013607,EVT0023,4/5/25 20:57,BTH010,Soft Drink,Drink,4,2,Cash
TX013608,EVT0023,4/5/25 20:38,BTH011,Energy Drink,Drink,5,2,Card
TX013609,EVT0023,4/5/25 19:31,BTH007,Beer - Lager,Alcohol,10,5,Cash
TX013610,EVT0023,4/5/25 20:12,BTH003,Nachos,Snack,9,4,Cash
TX013611,EVT0023,4/5/25 19:39,BTH008,Kombucha,Drink,6,4,Cash
TX013612,EVT0023,4/5/25 20:07,BTH003,Beer - IPA,Alcohol,12,2,Card
TX013613,EVT0023,4/5/25 21:12,BTH014,Pretzel,Snack,7,4,Cash
TX013614,EVT0023,4/5/25 20:38,BTH004,Whiskey Shot,Alcohol,9,2,Card
TX013615,EVT0023,4/5/25 19:50,BTH003,Kombucha,Drink,6,4,Cash
TX013616,EVT0023,4/5/25 20:15,BTH005,Whiskey Shot,Alcohol,9,4,Card
TX013617,EVT0023,4/5/25 22:01,BTH006,Hard Seltzer,Alcohol,8,4,Card
TX013618,EVT0023,4/5/25 19:55,BTH014,Pretzel,Snack,7,4,Cash
TX013619,EVT0023,4/5/25 19:59,BTH001,Beer - IPA,Alcohol,12,4,Cash
TX013620,EVT0023,4/5/25 20:36,BTH014,Kombucha,Drink,6,4,Cash
TX013621,EVT0023,4/5/25 20:40,BTH007,Sliders,Food,14,4,Card
TX013622,EVT0023,4/5/25 20:34,BTH003,Energy Drink,Drink,5,2,Card
TX013623,EVT0023,4/5/25 21:07,BTH014,Pretzel,Snack,7,5,Card
TX013624,EVT0023,4/5/25 20:27,BTH013,Pretzel,Snack,7,2,Card
TX013625,EVT0023,4/5/25 21:48,BTH011,Beer - IPA,Alcohol,12,4,Cash
TX013626,EVT0023,4/5/25 20:08,BTH015,Kombucha,Drink,6,4,Card
TX013627,EVT0023,4/5/25 20:22,BTH004,Pretzel,Snack,7,2,Card
TX013628,EVT0023,4/5/25 20:11,BTH012,Hard Seltzer,Alcohol,8,2,Card
TX013629,EVT0023,4/5/25 22:35,BTH005,Soft Drink,Drink,4,5,Cash
TX013630,EVT0023,4/5/25 19:52,BTH001,Nachos,Snack,9,4,Cash
TX013631,EVT0023,4/5/25 18:31,BTH014,Sliders,Food,14,5,Card
TX013632,EVT0023,4/5/25 21:36,BTH011,Popcorn,Snack,6,2,Card
TX013633,EVT0023,4/5/25 19:37,BTH003,Hard Seltzer,Alcohol,8,4,Card
TX013634,EVT0023,4/5/25 20:49,BTH012,Kombucha,Drink,6,4,Card
TX013635,EVT0023,4/5/25 20:51,BTH010,Beer - IPA,Alcohol,12,2,Card
TX013636,EVT0023,4/5/25 20:38,BTH015,Whiskey Shot,Alcohol,9,2,Cash
TX013637,EVT0023,4/5/25 19:56,BTH015,Popcorn,Snack,6,4,Card
TX013638,EVT0023,4/5/25 19:47,BTH002,Kombucha,Drink,6,4,Cash
TX013639,EVT0023,4/5/25 21:53,BTH011,Kombucha,Drink,6,4,Card
TX013640,EVT0023,4/5/25 21:41,BTH014,Popcorn,Snack,6,5,Card
TX013641,EVT0023,4/5/25 20:29,BTH015,Soft Drink,Drink,4,2,Cash
TX013642,EVT0023,4/5/25 20:43,BTH004,Soft Drink,Drink,4,5,Cash
TX013643,EVT0023,4/5/25 19:49,BTH015,Kombucha,Drink,6,4,Card
TX013644,EVT0023,4/5/25 19:49,BTH014,BBQ Bites,Food,13,4,Cash
TX013645,EVT0023,4/5/25 20:30,BTH010,Energy Drink,Drink,5,4,Card
TX013646,EVT0023,4/5/25 21:57,BTH014,Kombucha,Drink,6,2,Cash
TX013647,EVT0023,4/5/25 20:34,BTH013,Beer - IPA,Alcohol,12,2,Card
TX013648,EVT0023,4/5/25 19:40,BTH015,Beer - Lager,Alcohol,10,5,Card
TX013649,EVT0023,4/5/25 21:23,BTH015,Nachos,Snack,9,2,Card
TX013650,EVT0023,4/5/25 20:19,BTH002,Hard Seltzer,Alcohol,8,4,Card
TX013651,EVT0023,4/5/25 19:28,BTH010,Energy Drink,Drink,5,5,Card
TX013652,EVT0023,4/5/25 19:29,BTH002,Soft Drink,Drink,4,4,Card
TX013653,EVT0023,4/5/25 20:36,BTH013,Beer - IPA,Alcohol,12,2,Cash
TX013654,EVT0023,4/5/25 21:17,BTH014,Whiskey Shot,Alcohol,9,4,Cash
TX013655,EVT0023,4/5/25 19:42,BTH007,Whiskey Shot,Alcohol,9,4,Cash
TX013656,EVT0023,4/5/25 19:46,BTH009,Energy Drink,Drink,5,4,Cash
TX013657,EVT0023,4/5/25 20:43,BTH011,Hard Seltzer,Alcohol,8,4,Cash
TX013658,EVT0023,4/5/25 22:39,BTH009,Pretzel,Snack,7,2,Cash
TX013659,EVT0023,4/5/25 20:42,BTH005,Energy Drink,Drink,5,4,Cash
TX013660,EVT0023,4/5/25 20:51,BTH007,Whiskey Shot,Alcohol,9,2,Card
TX013661,EVT0023,4/5/25 20:44,BTH005,Kombucha,Drink,6,2,Card
TX013662,EVT0023,4/5/25 19:25,BTH012,Hard Seltzer,Alcohol,8,4,Cash
TX013663,EVT0023,4/5/25 20:51,BTH003,BBQ Bites,Food,13,5,Cash
TX013664,EVT0023,4/5/25 20:22,BTH005,Popcorn,Snack,6,5,Card
TX013665,EVT0023,4/5/25 21:58,BTH011,Whiskey Shot,Alcohol,9,2,Cash
TX013666,EVT0023,4/5/25 20:41,BTH006,Hard Seltzer,Alcohol,8,4,Card
TX013667,EVT0023,4/5/25 21:11,BTH015,Beer - Lager,Alcohol,10,4,Cash
TX013668,EVT0023,4/5/25 21:16,BTH011,Soft Drink,Drink,4,2,Card
TX013669,EVT0023,4/5/25 19:36,BTH001,Soft Drink,Drink,4,4,Cash
TX013670,EVT0023,4/5/25 19:40,BTH004,Beer - IPA,Alcohol,12,4,Cash
TX013671,EVT0023,4/5/25 20:37,BTH006,Pretzel,Snack,7,2,Card
TX013672,EVT0023,4/5/25 20:36,BTH012,Soft Drink,Drink,4,5,Card
TX013673,EVT0023,4/5/25 21:34,BTH008,Soft Drink,Drink,4,4,Card
TX013674,EVT0023,4/5/25 20:50,BTH005,Beer - IPA,Alcohol,12,4,Cash
TX013675,EVT0023,4/5/25 19:59,BTH008,Nachos,Snack,9,4,Cash
TX013676,EVT0023,4/5/25 19:36,BTH015,Nachos,Snack,9,4,Cash
TX013677,EVT0023,4/5/25 20:38,BTH001,Kombucha,Drink,6,5,Card
TX013678,EVT0023,4/5/25 20:14,BTH009,Soft Drink,Drink,4,2,Cash
TX013679,EVT0023,4/5/25 20:22,BTH006,Popcorn,Snack,6,2,Cash
TX013680,EVT0023,4/5/25 21:11,BTH012,Beer - Lager,Alcohol,10,2,Card
TX013681,EVT0023,4/5/25 20:26,BTH011,Beer - IPA,Alcohol,12,2,Cash
TX013682,EVT0023,4/5/25 21:36,BTH004,Pretzel,Snack,7,2,Card
TX013683,EVT0023,4/5/25 20:58,BTH014,BBQ Bites,Food,13,2,Card
TX013684,EVT0023,4/5/25 21:47,BTH015,Kombucha,Drink,6,2,Cash
TX013685,EVT0023,4/5/25 19:57,BTH006,Soft Drink,Drink,4,4,Card
TX013686,EVT0023,4/5/25 22:57,BTH006,Beer - Lager,Alcohol,10,2,Card
TX013687,EVT0023,4/5/25 19:44,BTH003,Nachos,Snack,9,5,Card
TX013688,EVT0023,4/5/25 18:04,BTH011,BBQ Bites,Food,13,2,Card
TX013689,EVT0023,4/5/25 20:43,BTH014,Energy Drink,Drink,5,2,Cash
TX013690,EVT0023,4/5/25 20:10,BTH015,Kombucha,Drink,6,2,Card
TX013691,EVT0023,4/5/25 20:19,BTH013,Popcorn,Snack,6,4,Cash
TX013692,EVT0023,4/5/25 20:28,BTH001,Hard Seltzer,Alcohol,8,2,Card
TX013693,EVT0023,4/5/25 20:37,BTH013,Beer - IPA,Alcohol,12,2,Cash
TX013694,EVT0023,4/5/25 20:03,BTH005,Beer - Lager,Alcohol,10,4,Cash
TX013695,EVT0023,4/5/25 19:08,BTH003,Pretzel,Snack,7,4,Cash
TX013696,EVT0023,4/5/25 19:40,BTH006,Popcorn,Snack,6,4,Cash
TX013697,EVT0023,4/5/25 19:21,BTH005,Popcorn,Snack,6,4,Card
TX013698,EVT0023,4/5/25 20:04,BTH002,Hard Seltzer,Alcohol,8,2,Cash
TX013699,EVT0023,4/5/25 19:50,BTH013,Beer - Lager,Alcohol,10,4,Card
TX013700,EVT0023,4/5/25 20:31,BTH014,BBQ Bites,Food,13,5,Cash
TX013701,EVT0023,4/5/25 19:14,BTH004,Hard Seltzer,Alcohol,8,4,Card
TX013702,EVT0023,4/5/25 21:54,BTH013,Popcorn,Snack,6,2,Cash
TX013703,EVT0023,4/5/25 19:31,BTH010,Whiskey Shot,Alcohol,9,4,Cash
TX013704,EVT0023,4/5/25 20:56,BTH008,Sliders,Food,14,4,Card
TX013705,EVT0023,4/5/25 19:44,BTH001,Beer - Lager,Alcohol,10,4,Card
TX013706,EVT0023,4/5/25 20:06,BTH004,Kombucha,Drink,6,2,Cash
TX013707,EVT0023,4/5/25 21:21,BTH005,Hard Seltzer,Alcohol,8,2,Cash
TX013708,EVT0023,4/5/25 20:11,BTH010,Sliders,Food,14,2,Cash
TX013709,EVT0023,4/5/25 21:42,BTH012,Pretzel,Snack,7,2,Cash
TX013710,EVT0023,4/5/25 20:37,BTH012,Soft Drink,Drink,4,2,Cash
TX013711,EVT0023,4/5/25 19:02,BTH002,BBQ Bites,Food,13,4,Card
TX013712,EVT0023,4/5/25 20:53,BTH009,Energy Drink,Drink,5,2,Cash
TX013713,EVT0023,4/5/25 19:09,BTH012,Beer - IPA,Alcohol,12,4,Card
TX013714,EVT0023,4/5/25 19:13,BTH006,Beer - Lager,Alcohol,10,4,Card
TX013715,EVT0023,4/5/25 20:58,BTH010,Energy Drink,Drink,5,2,Cash
TX013716,EVT0023,4/5/25 19:17,BTH008,Hard Seltzer,Alcohol,8,4,Cash
TX013717,EVT0023,4/5/25 19:41,BTH009,Hard Seltzer,Alcohol,8,4,Card
TX013718,EVT0023,4/5/25 18:58,BTH015,Energy Drink,Drink,5,5,Cash
TX013719,EVT0023,4/5/25 21:54,BTH014,Sliders,Food,14,2,Card
TX013720,EVT0023,4/5/25 22:11,BTH004,Hard Seltzer,Alcohol,8,2,Card
TX013721,EVT0023,4/5/25 19:12,BTH003,Whiskey Shot,Alcohol,9,4,Card
TX013722,EVT0023,4/5/25 20:27,BTH014,Hard Seltzer,Alcohol,8,2,Cash
TX013723,EVT0023,4/5/25 18:12,BTH009,Popcorn,Snack,6,2,Card
TX013724,EVT0023,4/5/25 19:25,BTH001,Energy Drink,Drink,5,5,Cash
TX013725,EVT0023,4/5/25 19:22,BTH004,Energy Drink,Drink,5,4,Card
TX013726,EVT0023,4/5/25 20:18,BTH012,Popcorn,Snack,6,2,Card
TX013727,EVT0023,4/5/25 19:49,BTH009,Nachos,Snack,9,4,Cash
TX013728,EVT0023,4/5/25 19:45,BTH008,Popcorn,Snack,6,4,Cash
TX013729,EVT0023,4/5/25 20:30,BTH014,Kombucha,Drink,6,2,Cash
TX013730,EVT0023,4/5/25 20:21,BTH001,Popcorn,Snack,6,4,Cash
TX013731,EVT0023,4/5/25 19:30,BTH004,Beer - IPA,Alcohol,12,5,Cash
TX013732,EVT0023,4/5/25 20:30,BTH007,Nachos,Snack,9,2,Cash
TX013733,EVT0023,4/5/25 20:09,BTH001,Nachos,Snack,9,2,Card
TX013734,EVT0023,4/5/25 20:39,BTH008,BBQ Bites,Food,13,4,Cash
TX013735,EVT0023,4/5/25 20:04,BTH003,Kombucha,Drink,6,2,Card
TX013736,EVT0023,4/5/25 21:43,BTH014,Soft Drink,Drink,4,2,Card
TX013737,EVT0023,4/5/25 20:50,BTH014,Beer - Lager,Alcohol,10,2,Card
TX013738,EVT0023,4/5/25 19:50,BTH011,BBQ Bites,Food,13,4,Card
TX013739,EVT0023,4/5/25 20:14,BTH010,Beer - Lager,Alcohol,10,5,Card
TX013740,EVT0023,4/5/25 21:04,BTH007,Soft Drink,Drink,4,4,Card
TX013741,EVT0023,4/5/25 22:09,BTH009,Energy Drink,Drink,5,4,Cash
TX013742,EVT0023,4/5/25 20:26,BTH003,Energy Drink,Drink,5,4,Cash
TX013743,EVT0023,4/5/25 21:44,BTH012,Popcorn,Snack,6,2,Card
TX013744,EVT0023,4/5/25 20:09,BTH004,Sliders,Food,14,2,Card
TX013745,EVT0023,4/5/25 20:36,BTH015,Beer - IPA,Alcohol,12,4,Cash
TX013746,EVT0023,4/5/25 19:20,BTH013,Kombucha,Drink,6,4,Cash
TX013747,EVT0023,4/5/25 21:05,BTH010,BBQ Bites,Food,13,4,Cash
TX013748,EVT0023,4/5/25 20:53,BTH003,Sliders,Food,14,2,Card
TX013749,EVT0023,4/5/25 19:58,BTH007,Nachos,Snack,9,4,Cash
TX013750,EVT0023,4/5/25 20:02,BTH015,Beer - IPA,Alcohol,12,2,Cash
TX013751,EVT0023,4/5/25 19:38,BTH006,Soft Drink,Drink,4,4,Card
TX013752,EVT0023,4/5/25 20:24,BTH003,Beer - Lager,Alcohol,10,2,Card
TX013753,EVT0023,4/5/25 21:14,BTH011,Popcorn,Snack,6,5,Cash
TX013754,EVT0023,4/5/25 21:55,BTH006,Hard Seltzer,Alcohol,8,5,Cash
TX013755,EVT0024,4/5/25 18:54,BTH015,Sliders,Food,14,1,Card
TX013756,EVT0024,4/5/25 18:49,BTH009,Kombucha,Drink,10,2,Cash
TX013757,EVT0024,4/5/25 18:34,BTH006,Nachos,Snack,9,1,Card
TX013758,EVT0024,4/5/25 21:28,BTH005,Whiskey Shot,Alcohol,9,2,Card
TX013759,EVT0024,4/5/25 18:44,BTH001,Beer - Lager,Alcohol,10,1,Cash
TX013760,EVT0024,4/5/25 18:31,BTH004,Kombucha,Drink,6,1,Cash
TX013761,EVT0024,4/5/25 18:54,BTH011,Soft Drink,Drink,4,3,Card
TX013762,EVT0024,4/5/25 20:51,BTH013,Energy Drink,Drink,5,1,Card
TX013763,EVT0024,4/5/25 20:18,BTH009,Popcorn,Snack,6,3,Card
TX013764,EVT0024,4/5/25 19:06,BTH005,Nachos,Snack,9,1,Card
TX013765,EVT0024,4/5/25 18:51,BTH012,Beer - Lager,Alcohol,10,1,Cash
TX013766,EVT0024,4/5/25 21:23,BTH006,Kombucha,Drink,6,1,Cash
TX013767,EVT0024,4/5/25 19:57,BTH012,Pretzel,Snack,7,1,Cash
TX013768,EVT0024,4/5/25 19:20,BTH015,Sliders,Food,14,2,Cash
TX013769,EVT0024,4/5/25 20:29,BTH002,Whiskey Shot,Alcohol,9,2,Card
TX013770,EVT0024,4/5/25 20:44,BTH010,Energy Drink,Drink,5,2,Card
TX013771,EVT0024,4/5/25 20:32,BTH004,Kombucha,Drink,10,2,Cash
TX013772,EVT0024,4/5/25 18:33,BTH015,Hard Seltzer,Alcohol,8,2,Cash
TX013773,EVT0024,4/5/25 19:15,BTH010,Pretzel,Snack,7,1,Cash
TX013774,EVT0024,4/5/25 20:50,BTH008,Whiskey Shot,Alcohol,9,2,Cash
TX013775,EVT0024,4/5/25 18:36,BTH007,Energy Drink,Drink,5,2,Cash
TX013776,EVT0024,4/5/25 19:44,BTH008,Energy Drink,Drink,5,1,Cash
TX013777,EVT0024,4/5/25 18:42,BTH004,Sliders,Food,14,1,Cash
TX013778,EVT0024,4/5/25 20:21,BTH007,Soft Drink,Drink,4,1,Card
TX013779,EVT0024,4/5/25 21:26,BTH014,Hard Seltzer,Alcohol,8,1,Cash
TX013780,EVT0024,4/5/25 19:37,BTH008,Beer - Lager,Alcohol,10,1,Cash
TX013781,EVT0024,4/5/25 18:17,BTH002,Sliders,Food,14,2,Cash
TX013782,EVT0024,4/5/25 19:32,BTH013,Hard Seltzer,Alcohol,8,2,Card
TX013783,EVT0024,4/5/25 20:44,BTH011,Soft Drink,Drink,4,3,Cash
TX013784,EVT0024,4/5/25 20:30,BTH007,Whiskey Shot,Alcohol,9,3,Cash
TX013785,EVT0024,4/5/25 18:22,BTH004,Whiskey Shot,Alcohol,9,1,Card
TX013786,EVT0024,4/5/25 20:55,BTH010,Sliders,Food,14,2,Card
TX013787,EVT0024,4/5/25 19:20,BTH013,BBQ Bites,Food,13,1,Cash
TX013788,EVT0024,4/5/25 19:39,BTH002,Nachos,Snack,9,1,Cash
TX013789,EVT0024,4/5/25 20:53,BTH001,Beer - IPA,Alcohol,12,1,Card
TX013790,EVT0024,4/5/25 19:09,BTH002,Beer - Lager,Alcohol,10,1,Card
TX013791,EVT0024,4/5/25 18:41,BTH002,Sliders,Food,14,1,Cash
TX013792,EVT0024,4/5/25 18:25,BTH009,Popcorn,Snack,6,2,Card
TX013793,EVT0024,4/5/25 18:43,BTH005,Popcorn,Snack,6,1,Card
TX013794,EVT0024,4/5/25 20:38,BTH004,Kombucha,Drink,6,1,Cash
TX013795,EVT0024,4/5/25 19:43,BTH008,Popcorn,Snack,6,2,Card
TX013796,EVT0024,4/5/25 20:08,BTH005,Kombucha,Drink,10,2,Card
TX013797,EVT0024,4/5/25 21:14,BTH001,Beer - Lager,Alcohol,10,1,Cash
TX013798,EVT0024,4/5/25 20:12,BTH013,Kombucha,Drink,10,2,Cash
TX013799,EVT0024,4/5/25 20:15,BTH014,Popcorn,Snack,6,1,Cash
TX013800,EVT0024,4/5/25 21:46,BTH010,Kombucha,Drink,6,2,Card
TX013801,EVT0024,4/5/25 20:00,BTH014,Popcorn,Snack,6,2,Card
TX013802,EVT0024,4/5/25 18:17,BTH015,Pretzel,Snack,7,1,Cash
TX013803,EVT0024,4/5/25 22:34,BTH009,Hard Seltzer,Alcohol,8,1,Card
TX013804,EVT0024,4/5/25 19:12,BTH008,Nachos,Snack,9,1,Cash
TX013805,EVT0024,4/5/25 19:33,BTH011,Energy Drink,Drink,5,1,Card
TX013806,EVT0024,4/5/25 19:49,BTH008,Nachos,Snack,9,2,Card
TX013807,EVT0024,4/5/25 19:19,BTH010,Beer - IPA,Alcohol,12,1,Cash
TX013808,EVT0024,4/5/25 22:56,BTH001,Beer - Lager,Alcohol,10,1,Card
TX013809,EVT0024,4/5/25 19:50,BTH008,Hard Seltzer,Alcohol,8,2,Card
TX013810,EVT0024,4/5/25 18:35,BTH005,Nachos,Snack,9,2,Card
TX013811,EVT0024,4/5/25 19:01,BTH003,BBQ Bites,Food,13,3,Card
TX013812,EVT0024,4/5/25 19:57,BTH009,Pretzel,Snack,7,1,Cash
TX013813,EVT0024,4/5/25 19:42,BTH010,Sliders,Food,14,3,Cash
TX013814,EVT0024,4/5/25 19:23,BTH015,Whiskey Shot,Alcohol,9,1,Cash
TX013815,EVT0024,4/5/25 20:25,BTH010,Pretzel,Snack,7,1,Cash
TX013816,EVT0024,4/5/25 19:42,BTH011,Beer - Lager,Alcohol,10,1,Cash
TX013817,EVT0024,4/5/25 20:02,BTH015,Pretzel,Snack,7,1,Cash
TX013818,EVT0024,4/5/25 19:47,BTH004,Sliders,Food,14,3,Card
TX013819,EVT0024,4/5/25 18:07,BTH008,Energy Drink,Drink,5,1,Card
TX013820,EVT0024,4/5/25 20:10,BTH002,Kombucha,Drink,10,2,Cash
TX013821,EVT0024,4/5/25 18:05,BTH011,Popcorn,Snack,6,1,Card
TX013822,EVT0024,4/5/25 22:43,BTH011,Energy Drink,Drink,5,2,Cash
TX013823,EVT0024,4/5/25 18:53,BTH011,Hard Seltzer,Alcohol,8,1,Card
TX013824,EVT0024,4/5/25 20:32,BTH014,Kombucha,Drink,6,2,Cash
TX013825,EVT0024,4/5/25 19:44,BTH014,Kombucha,Drink,12,2,Cash
TX013826,EVT0024,4/5/25 18:56,BTH006,Soft Drink,Drink,4,1,Cash
TX013827,EVT0024,4/5/25 18:33,BTH009,Soft Drink,Drink,4,1,Cash
TX013828,EVT0024,4/5/25 19:17,BTH001,Beer - Lager,Alcohol,10,1,Cash
TX013829,EVT0024,4/5/25 22:59,BTH010,BBQ Bites,Food,13,1,Cash
TX013830,EVT0024,4/5/25 18:54,BTH006,Hard Seltzer,Alcohol,8,2,Cash
TX013831,EVT0024,4/5/25 18:58,BTH014,Energy Drink,Drink,5,2,Cash
TX013832,EVT0024,4/5/25 19:41,BTH012,Hard Seltzer,Alcohol,8,1,Card
TX013833,EVT0024,4/5/25 18:26,BTH005,Nachos,Snack,9,1,Cash
TX013834,EVT0024,4/5/25 18:22,BTH001,Energy Drink,Drink,5,1,Card
TX013835,EVT0024,4/5/25 18:25,BTH004,Nachos,Snack,9,1,Card
TX013836,EVT0024,4/5/25 22:27,BTH007,Energy Drink,Drink,5,1,Cash
TX013837,EVT0024,4/5/25 19:10,BTH007,BBQ Bites,Food,13,1,Cash
TX013838,EVT0024,4/5/25 18:40,BTH007,Sliders,Food,14,1,Cash
TX013839,EVT0024,4/5/25 18:02,BTH006,Kombucha,Drink,6,1,Cash
TX013840,EVT0024,4/5/25 19:13,BTH012,BBQ Bites,Food,13,1,Cash
TX013841,EVT0024,4/5/25 20:35,BTH010,Nachos,Snack,9,3,Cash
TX013842,EVT0024,4/5/25 18:39,BTH011,Sliders,Food,14,3,Cash
TX013843,EVT0024,4/5/25 18:09,BTH012,Energy Drink,Drink,5,1,Card
TX013844,EVT0024,4/5/25 20:12,BTH006,Pretzel,Snack,7,1,Card
TX013845,EVT0024,4/5/25 20:27,BTH014,Popcorn,Snack,6,1,Cash
TX013846,EVT0024,4/5/25 19:54,BTH014,Popcorn,Snack,6,1,Cash
TX013847,EVT0024,4/5/25 18:20,BTH001,BBQ Bites,Food,13,1,Card
TX013848,EVT0024,4/5/25 18:56,BTH001,Popcorn,Snack,6,1,Cash
TX013849,EVT0024,4/5/25 19:54,BTH008,Hard Seltzer,Alcohol,8,1,Cash
TX013850,EVT0024,4/5/25 18:07,BTH010,Whiskey Shot,Alcohol,9,3,Card
TX013851,EVT0024,4/5/25 20:26,BTH012,Soft Drink,Drink,4,3,Cash
TX013852,EVT0024,4/5/25 19:35,BTH014,BBQ Bites,Food,13,1,Cash
TX013853,EVT0024,4/5/25 19:09,BTH015,Pretzel,Snack,7,2,Card
TX013854,EVT0024,4/5/25 18:32,BTH010,BBQ Bites,Food,13,2,Cash
TX013855,EVT0024,4/5/25 18:24,BTH015,Pretzel,Snack,7,1,Card
TX013856,EVT0024,4/5/25 18:06,BTH008,Hard Seltzer,Alcohol,8,1,Cash
TX013857,EVT0024,4/5/25 20:05,BTH009,Popcorn,Snack,6,2,Card
